K,rho,t_check,L_acum,W_acum
5,1.25,7499.89,3.090567,3.370497
5,1.25,7600.73,3.096591,3.381174
5,1.25,7699.77,3.110706,3.397409
5,1.25,7799.65,3.112370,3.399916
5,1.25,7899.87,3.110593,3.392696
5,1.25,7999.87,3.106808,3.384731
5,1.25,8099.89,3.101010,3.376055
5,1.25,8199.71,3.095506,3.368135
5,1.25,8299.88,3.090308,3.357224
5,1.25,8400.82,3.094359,3.365067
5,1.25,8499.99,3.103254,3.378284
5,1.25,8599.66,3.107245,3.380725
5,1.25,8699.84,3.106713,3.379756
5,1.25,8799.71,3.103545,3.369563
5,1.25,8899.66,3.103231,3.369654
5,1.25,8999.89,3.110569,3.378972
10,0.25,111.64,0.499650,1.859336
10,0.25,198.69,0.392158,1.527801
10,0.25,308.76,0.383217,1.479008
10,0.25,399.57,0.384239,1.490589
10,0.25,498.19,0.359631,1.399732
10,0.25,602.42,0.348950,1.373946
10,0.25,698.55,0.376606,1.453473
10,0.25,802.06,0.369588,1.418338
10,0.25,898.18,0.357119,1.413033
10,0.25,1000.03,0.348002,1.359422
10,0.25,1099.72,0.342534,1.307952
10,0.25,1205.54,0.340389,1.302710
10,0.25,1298.46,0.359598,1.369272
10,0.25,1398.94,0.360360,1.381160
10,0.25,1518.05,0.372047,1.448165
10,0.25,1606.37,0.361517,1.419878
10,0.25,1703.17,0.356090,1.423667
10,0.25,1798.99,0.356252,1.408561
10,0.25,1899.84,0.346604,1.380482
10,0.25,1998.29,0.341892,1.358245
10,0.25,2109.12,0.339518,1.351102
10,0.25,2208.84,0.336448,1.348751
10,0.25,2302.16,0.331677,1.332591
10,0.25,2400.13,0.336226,1.344978
10,0.25,2498.51,0.335833,1.329766
10,0.25,2598.58,0.334626,1.333671
10,0.25,2698.40,0.335685,1.336006
10,0.25,2798.68,0.331133,1.327699
10,0.25,2905.22,0.340820,1.363851
10,0.25,2998.39,0.339456,1.351687
10,0.25,3098.36,0.341092,1.337753
10,0.25,3206.07,0.343372,1.347458
10,0.25,3298.86,0.339903,1.336465
10,0.25,3399.37,0.343654,1.339685
10,0.25,3499.31,0.338607,1.329847
10,0.25,3605.56,0.336508,1.315944
10,0.25,3698.66,0.334533,1.317703
10,0.25,3801.01,0.331053,1.312130
10,0.25,3902.45,0.329723,1.312987
10,0.25,4007.61,0.324501,1.301774
10,0.25,4100.65,0.321934,1.292986
10,0.25,4203.22,0.319669,1.283321
10,0.25,4299.43,0.320262,1.290482
10,0.25,4403.50,0.320871,1.290371
10,0.25,4499.54,0.319289,1.288480
10,0.25,4598.50,0.324778,1.300950
10,0.25,4703.15,0.324085,1.298312
10,0.25,4798.57,0.323952,1.286842
10,0.25,4898.90,0.323361,1.286852
10,0.25,5006.99,0.332502,1.319202
10,0.25,5099.47,0.334249,1.321310
10,0.25,5201.08,0.335214,1.315829
10,0.25,5301.75,0.336057,1.322713
10,0.25,5413.97,0.334970,1.324702
10,0.25,5499.65,0.334154,1.321159
10,0.25,5603.24,0.333689,1.319506
10,0.25,5698.96,0.330084,1.311809
10,0.25,5798.79,0.333545,1.319345
10,0.25,5899.46,0.333636,1.317449
10,0.25,5998.36,0.340097,1.342121
10,0.25,6104.54,0.342697,1.344478
10,0.25,6198.35,0.343821,1.347959
10,0.25,6307.88,0.349038,1.364121
10,0.25,6398.90,0.347205,1.358856
10,0.25,6506.13,0.344400,1.358006
10,0.25,6604.70,0.345660,1.366235
10,0.25,6704.54,0.342484,1.361921
10,0.25,6798.32,0.343452,1.366235
10,0.25,6898.59,0.343733,1.366728
10,0.25,6998.21,0.343894,1.368186
10,0.25,7099.69,0.341818,1.362607
10,0.25,7198.69,0.343199,1.366475
10,0.25,7304.67,0.339959,1.361452
10,0.25,7401.42,0.340098,1.358449
10,0.25,7498.40,0.340473,1.357980
10,0.25,7598.89,0.339345,1.359328
10,0.25,7699.16,0.341234,1.366206
10,0.25,7798.63,0.343209,1.366988
10,0.25,7912.19,0.341147,1.358440
10,0.25,7998.34,0.340718,1.354463
10,0.25,8105.81,0.339917,1.351962
10,0.25,8204.18,0.340806,1.357956
10,0.25,8300.44,0.338791,1.350029
10,0.25,8400.19,0.342044,1.357861
10,0.25,8501.36,0.342731,1.357094
10,0.25,8600.38,0.344037,1.361015
10,0.25,8698.19,0.342196,1.357886
10,0.25,8806.94,0.341146,1.355801
10,0.25,8898.37,0.341504,1.354807
10,0.25,9003.63,0.340121,1.349636
10,0.50,98.84,0.518316,0.985165
10,0.50,198.91,0.876274,1.760578
10,0.50,299.34,0.931815,2.036009
10,0.50,399.04,0.858621,1.852000
10,0.50,498.61,0.834848,1.786556
10,0.50,608.26,0.819222,1.748418
10,0.50,701.21,0.807331,1.705152
10,0.50,800.11,0.879516,1.827824
10,0.50,901.05,0.885169,1.854847
10,0.50,999.78,0.860259,1.826048
10,0.50,1106.38,0.832053,1.743490
10,0.50,1201.28,0.836462,1.726505
10,0.50,1298.70,0.822306,1.684434
10,0.50,1400.42,0.886602,1.809934
10,0.50,1498.63,0.876290,1.801424
10,0.50,1602.37,0.851180,1.750838
10,0.50,1699.97,0.838041,1.733142
10,0.50,1801.49,0.830319,1.727265
10,0.50,1898.55,0.816710,1.700179
10,0.50,1999.01,0.813665,1.682032
10,0.50,2099.12,0.886472,1.810129
10,0.50,2199.50,0.900279,1.826722
10,0.50,2300.03,0.903775,1.837940
10,0.50,2399.24,0.892188,1.824870
10,0.50,2498.58,0.878267,1.794290
10,0.50,2599.56,0.874519,1.790051
10,0.50,2699.79,0.892319,1.816802
10,0.50,2802.62,0.877818,1.795760
10,0.50,2898.65,0.873658,1.805009
10,0.50,2998.75,0.884695,1.835971
10,0.50,3099.38,0.887453,1.844770
10,0.50,3199.10,0.879723,1.828671
10,0.50,3299.23,0.952071,1.959513
10,0.50,3400.20,0.990881,2.036996
10,0.50,3501.99,0.986868,2.018694
10,0.50,3599.84,0.999502,2.032792
10,0.50,3699.48,1.004409,2.034933
10,0.50,3798.90,0.996168,2.023712
10,0.50,3899.24,0.996778,2.022204
10,0.50,3999.16,0.996520,2.021942
10,0.50,4099.58,0.983418,1.997818
10,0.50,4199.02,0.969106,1.982119
10,0.50,4298.80,0.981296,2.004943
10,0.50,4399.28,0.986134,2.005679
10,0.50,4500.43,0.988853,2.003721
10,0.50,4599.47,0.978075,1.994958
10,0.50,4702.06,0.982328,2.002153
10,0.50,4800.45,0.993055,2.019107
10,0.50,4900.95,0.997956,2.027750
10,0.50,4998.60,0.990268,2.013814
10,0.50,5098.74,0.985794,2.005709
10,0.50,5201.19,0.981238,2.001414
10,0.50,5298.63,0.971448,1.976705
10,0.50,5398.80,0.974412,1.990411
10,0.50,5498.71,0.970944,1.984735
10,0.50,5602.90,0.966269,1.979493
10,0.50,5698.59,0.958485,1.964048
10,0.50,5800.62,0.958605,1.963456
10,0.50,5898.61,0.980805,1.996337
10,0.50,6001.65,0.981627,1.997755
10,0.50,6099.23,0.978689,1.989750
10,0.50,6198.62,0.976401,1.983073
10,0.50,6300.10,0.980131,1.989983
10,0.50,6399.74,0.974174,1.980453
10,0.50,6499.58,0.974271,1.980097
10,0.50,6598.62,0.988061,2.002409
10,0.50,6699.84,0.988226,2.001500
10,0.50,6800.62,0.985714,2.002830
10,0.50,6899.22,0.982255,1.995522
10,0.50,7000.41,0.982586,1.990307
10,0.50,7100.23,0.982103,1.990623
10,0.50,7198.60,0.984219,1.997464
10,0.50,7300.30,0.984092,1.997266
10,0.50,7400.18,0.986348,2.004711
10,0.50,7498.61,0.989754,2.004803
10,0.50,7598.95,0.991205,2.012860
10,0.50,7699.89,1.025406,2.076674
10,0.50,7798.55,1.020657,2.066368
10,0.50,7898.58,1.018735,2.065339
10,0.50,7998.86,1.014022,2.059156
10,0.50,8099.60,1.009925,2.052180
10,0.50,8198.55,1.012279,2.053247
10,0.50,8301.00,1.008772,2.041897
10,0.50,8399.47,1.008234,2.037688
10,0.50,8498.59,1.011637,2.040703
10,0.50,8600.50,1.045929,2.098814
10,0.50,8700.79,1.050507,2.106045
10,0.50,8800.40,1.046682,2.098228
10,0.50,8901.91,1.060438,2.119902
10,0.50,8999.38,1.061658,2.122698
10,0.75,100.90,1.634536,2.356116
10,0.75,199.22,1.459394,2.047498
10,0.75,299.23,1.950735,2.677575
10,0.75,404.62,1.767266,2.407621
10,0.75,499.88,1.791515,2.400936
10,0.75,599.40,1.842193,2.481365
10,0.75,699.53,1.896693,2.611798
10,0.75,799.86,1.988980,2.673788
10,0.75,899.71,2.343978,3.142924
10,0.75,999.20,2.649775,3.483755
10,0.75,1099.40,2.646138,3.479870
10,0.75,1199.40,2.547592,3.398874
10,0.75,1299.17,2.463607,3.286078
10,0.75,1400.16,2.437492,3.269038
10,0.75,1500.28,2.480275,3.310585
10,0.75,1599.36,2.437170,3.300509
10,0.75,1699.28,2.488985,3.372801
10,0.75,1799.20,2.576360,3.501047
10,0.75,1899.25,2.605122,3.549346
10,0.75,1999.18,2.543454,3.456716
10,0.75,2099.34,2.506047,3.409616
10,0.75,2199.34,2.457866,3.345097
10,0.75,2301.53,2.488686,3.379231
10,0.75,2400.43,2.534911,3.422316
10,0.75,2499.58,2.618215,3.527998
10,0.75,2602.08,2.571392,3.465028
10,0.75,2699.77,2.578378,3.480514
10,0.75,2801.22,2.623455,3.538216
10,0.75,2900.91,2.610076,3.511868
10,0.75,2999.27,2.621439,3.522580
10,0.75,3099.88,2.628971,3.543259
10,0.75,3200.56,2.624922,3.529920
10,0.75,3299.23,2.658616,3.571409
10,0.75,3399.34,2.672660,3.585351
10,0.75,3499.42,2.682049,3.609853
10,0.75,3600.56,2.644155,3.557710
10,0.75,3700.30,2.616505,3.521953
10,0.75,3799.17,2.598035,3.493937
10,0.75,3899.29,2.580581,3.466223
10,0.75,4000.03,2.575901,3.458774
10,0.75,4099.31,2.572769,3.453366
10,0.75,4199.26,2.592659,3.481688
10,0.75,4299.18,2.586731,3.465509
10,0.75,4401.68,2.580581,3.462020
10,0.75,4499.80,2.553745,3.443611
10,0.75,4599.35,2.571250,3.475194
10,0.75,4699.41,2.553280,3.449946
10,0.75,4799.57,2.570503,3.468462
10,0.75,4899.90,2.552401,3.446268
10,0.75,4999.82,2.581417,3.487332
10,0.75,5100.31,2.572528,3.474758
10,0.75,5199.78,2.607346,3.515983
10,0.75,5299.16,2.612032,3.505974
10,0.75,5399.84,2.610539,3.503102
10,0.75,5500.02,2.637297,3.538713
10,0.75,5600.04,2.638706,3.531754
10,0.75,5699.30,2.635023,3.528618
10,0.75,5799.65,2.621536,3.512126
10,0.75,5899.38,2.621403,3.512299
10,0.75,5999.65,2.617397,3.500553
10,0.75,6099.59,2.628320,3.513408
10,0.75,6199.75,2.652730,3.542924
10,0.75,6300.08,2.666592,3.552492
10,0.75,6399.23,2.697063,3.596403
10,0.75,6499.44,2.711692,3.622710
10,0.75,6599.29,2.734279,3.657137
10,0.75,6699.26,2.759657,3.678406
10,0.75,6799.26,2.779786,3.696554
10,0.75,6900.08,2.769594,3.690695
10,0.75,6999.36,2.755035,3.677946
10,0.75,7099.25,2.775145,3.694943
10,0.75,7199.83,2.765629,3.683325
10,0.75,7299.82,2.752422,3.669806
10,0.75,7400.12,2.747921,3.667259
10,0.75,7499.37,2.744584,3.655888
10,0.75,7600.26,2.733813,3.643292
10,0.75,7699.63,2.722736,3.622610
10,0.75,7800.35,2.713975,3.608312
10,0.75,7903.69,2.689543,3.581085
10,0.75,7999.58,2.677746,3.571332
10,0.75,8100.47,2.665232,3.555021
10,0.75,8199.87,2.677494,3.569934
10,0.75,8299.65,2.671148,3.560238
10,0.75,8399.52,2.684621,3.580428
10,0.75,8499.56,2.727577,3.640579
10,0.75,8601.64,2.731654,3.647992
10,0.75,8699.18,2.726724,3.643104
10,0.75,8802.39,2.708510,3.624961
10,0.75,8901.25,2.710901,3.635192
10,0.75,8999.66,2.720132,3.647782
10,1.00,100.30,6.073615,5.746736
10,1.00,200.52,5.884015,5.513276
10,1.00,299.79,5.524761,5.633619
10,1.00,401.73,5.544921,5.800899
10,1.00,500.96,5.870448,5.989491
10,1.00,599.96,6.089980,6.321351
10,1.00,699.95,6.391535,6.768143
10,1.00,800.91,6.312626,6.678825
10,1.00,900.20,5.866539,6.220341
10,1.00,1001.03,5.965522,6.469830
10,1.00,1100.10,5.865475,6.388696
10,1.00,1200.08,5.951082,6.492528
10,1.00,1299.83,6.060608,6.619973
10,1.00,1399.94,6.082606,6.631818
10,1.00,1502.33,5.906973,6.491770
10,1.00,1600.08,5.797153,6.349002
10,1.00,1700.67,5.548581,6.139421
10,1.00,1800.32,5.517695,6.083056
10,1.00,1899.79,5.379669,5.938540
10,1.00,2001.42,5.309687,5.877712
10,1.00,2100.07,5.440494,6.032425
10,1.00,2200.96,5.497862,6.117571
10,1.00,2301.03,5.529915,6.147113
10,1.00,2400.53,5.608869,6.236330
10,1.00,2500.91,5.579272,6.193199
10,1.00,2599.85,5.615811,6.207595
10,1.00,2700.55,5.637174,6.221284
10,1.00,2800.27,5.557731,6.117589
10,1.00,2900.52,5.547437,6.104117
10,1.00,3000.19,5.483090,6.032388
10,1.00,3100.27,5.501773,6.055011
10,1.00,3199.87,5.497689,6.039101
10,1.00,3299.80,5.519329,6.093229
10,1.00,3401.61,5.473379,6.054731
10,1.00,3499.88,5.389788,5.965718
10,1.00,3600.18,5.387185,5.952994
10,1.00,3700.95,5.378280,5.955940
10,1.00,3799.97,5.370370,5.911721
10,1.00,3900.73,5.394289,5.925555
10,1.00,4000.41,5.325136,5.845980
10,1.00,4100.55,5.285061,5.800759
10,1.00,4200.04,5.268434,5.777453
10,1.00,4300.50,5.275019,5.779676
10,1.00,4400.71,5.292335,5.792096
10,1.00,4500.98,5.281188,5.770939
10,1.00,4599.77,5.250700,5.738186
10,1.00,4700.28,5.253115,5.739450
10,1.00,4799.83,5.230587,5.733253
10,1.00,4899.86,5.274881,5.787325
10,1.00,5000.88,5.235846,5.738297
10,1.00,5099.77,5.203376,5.685883
10,1.00,5201.24,5.151899,5.637759
10,1.00,5299.79,5.172928,5.665516
10,1.00,5399.83,5.185563,5.664813
10,1.00,5499.78,5.200417,5.684987
10,1.00,5600.43,5.178051,5.671687
10,1.00,5703.39,5.209248,5.710238
10,1.00,5799.89,5.168254,5.661062
10,1.00,5899.93,5.162064,5.638923
10,1.00,6000.55,5.174099,5.649101
10,1.00,6100.29,5.170363,5.651449
10,1.00,6199.77,5.186662,5.673271
10,1.00,6300.21,5.215558,5.693833
10,1.00,6399.83,5.257524,5.756590
10,1.00,6499.90,5.244740,5.747814
10,1.00,6600.31,5.255552,5.758343
10,1.00,6700.52,5.291038,5.793868
10,1.00,6799.89,5.269877,5.789105
10,1.00,6899.87,5.262338,5.775320
10,1.00,7000.31,5.291771,5.809917
10,1.00,7100.36,5.303568,5.832907
10,1.00,7200.39,5.333145,5.864497
10,1.00,7299.85,5.320549,5.849278
10,1.00,7400.01,5.320295,5.863030
10,1.00,7499.90,5.307828,5.853279
10,1.00,7599.83,5.284849,5.827623
10,1.00,7700.38,5.282795,5.832189
10,1.00,7800.20,5.249205,5.793810
10,1.00,7899.95,5.209959,5.745170
10,1.00,8000.98,5.219511,5.748273
10,1.00,8099.86,5.219831,5.743774
10,1.00,8199.77,5.194322,5.710181
10,1.00,8301.92,5.214969,5.731299
10,1.00,8400.01,5.203835,5.717758
10,1.00,8500.71,5.157238,5.672900
10,1.00,8599.97,5.175742,5.693431
10,1.00,8700.37,5.157179,5.678228
10,1.00,8799.85,5.155252,5.669265
10,1.00,8900.20,5.179178,5.690128
10,1.00,8999.83,5.163587,5.667245
10,1.25,99.23,7.223977,8.145627
10,1.25,199.42,8.005222,9.070427
10,1.25,299.54,7.833474,8.626588
10,1.25,399.62,7.716883,8.223620
10,1.25,500.27,7.883785,8.611408
10,1.25,599.75,7.656560,8.156391
10,1.25,701.49,7.401320,7.902513
10,1.25,799.25,7.421277,8.059026
10,1.25,899.37,7.392291,7.933659
10,1.25,999.38,7.107684,7.508738
10,1.25,1099.66,7.001972,7.298397
10,1.25,1199.28,6.953411,7.226219
10,1.25,1299.60,6.789703,7.030972
10,1.25,1399.31,6.714126,6.908217
10,1.25,1499.56,6.664474,6.826342
10,1.25,1599.30,6.769678,6.975985
10,1.25,1700.08,6.719017,6.914574
10,1.25,1799.18,6.668266,6.851738
10,1.25,1899.32,6.609694,6.771260
10,1.25,2000.63,6.591554,6.735078
10,1.25,2099.25,6.662994,6.803141
10,1.25,2199.51,6.744645,6.890341
10,1.25,2299.47,6.786966,6.930035
10,1.25,2399.57,6.838882,6.980160
10,1.25,2499.55,6.826163,6.972765
10,1.25,2599.59,6.838892,6.960973
10,1.25,2700.37,6.846030,6.997279
10,1.25,2800.78,6.848445,6.985063
10,1.25,2899.21,6.817262,6.947167
10,1.25,2999.29,6.787356,6.928937
10,1.25,3099.66,6.815432,6.949191
10,1.25,3199.44,6.849235,6.958950
10,1.25,3300.55,6.803884,6.888514
10,1.25,3400.67,6.830554,6.923536
10,1.25,3499.75,6.837490,6.934077
10,1.25,3599.49,6.860769,6.950547
10,1.25,3699.80,6.905345,7.001477
10,1.25,3799.83,6.952968,7.058542
10,1.25,3899.64,6.923068,7.005050
10,1.25,3999.21,6.932154,7.032769
10,1.25,4099.20,6.850137,6.945366
10,1.25,4199.58,6.870992,6.948063
10,1.25,4299.28,6.829619,6.892593
10,1.25,4399.46,6.823507,6.883677
10,1.25,4499.68,6.778682,6.819120
10,1.25,4599.41,6.814241,6.864104
10,1.25,4699.23,6.810174,6.857210
10,1.25,4799.25,6.804553,6.843406
10,1.25,4899.36,6.835407,6.858310
10,1.25,4999.59,6.865308,6.885395
10,1.25,5099.37,6.851870,6.886131
10,1.25,5200.10,6.864371,6.905676
10,1.25,5299.36,6.835693,6.863362
10,1.25,5399.21,6.836924,6.875398
10,1.25,5499.44,6.866141,6.917011
10,1.25,5599.41,6.861593,6.913963
10,1.25,5699.29,6.880978,6.950847
10,1.25,5800.94,6.859350,6.918917
10,1.25,5899.35,6.872135,6.936042
10,1.25,5999.27,6.870406,6.936620
10,1.25,6099.24,6.887505,6.943562
10,1.25,6200.62,6.891878,6.961053
10,1.25,6299.64,6.873488,6.936957
10,1.25,6399.94,6.853624,6.918422
10,1.25,6499.20,6.883472,6.948909
10,1.25,6600.08,6.875022,6.935003
10,1.25,6699.31,6.901933,6.975142
10,1.25,6799.53,6.919028,6.985323
10,1.25,6899.90,6.879433,6.931574
10,1.25,6999.21,6.898516,6.962384
10,1.25,7099.29,6.891531,6.947596
10,1.25,7199.46,6.911990,6.966627
10,1.25,7299.40,6.904613,6.977642
10,1.25,7399.20,6.922347,6.988653
10,1.25,7499.31,6.930677,7.011371
10,1.25,7600.18,6.942683,7.008319
10,1.25,7699.53,6.960889,7.024318
10,1.25,7799.34,6.939682,6.989279
10,1.25,7900.09,6.945935,6.992035
10,1.25,7999.24,6.949265,6.993189
10,1.25,8099.23,6.962700,7.013991
10,1.25,8199.27,6.959075,7.014055
10,1.25,8299.33,6.976097,7.030591
10,1.25,8399.30,6.990077,7.051616
10,1.25,8499.26,7.008021,7.062243
10,1.25,8599.42,7.003068,7.056750
10,1.25,8699.94,7.022212,7.083228
10,1.25,8799.94,7.007618,7.063760
10,1.25,8899.21,7.008552,7.077112
10,1.25,8999.50,7.024972,7.097130
50,0.25,111.64,0.499650,1.859336
50,0.25,198.69,0.392158,1.527801
50,0.25,308.76,0.383217,1.479008
50,0.25,399.57,0.384239,1.490589
50,0.25,498.19,0.359631,1.399732
50,0.25,602.42,0.348950,1.373946
50,0.25,698.55,0.376606,1.453473
50,0.25,802.06,0.369588,1.418338
50,0.25,898.18,0.357119,1.413033
50,0.25,1000.03,0.348002,1.359422
50,0.25,1099.72,0.342534,1.307952
50,0.25,1205.54,0.340389,1.302710
50,0.25,1298.46,0.359598,1.369272
50,0.25,1398.94,0.360360,1.381160
50,0.25,1518.05,0.372047,1.448165
50,0.25,1606.37,0.361517,1.419878
50,0.25,1703.17,0.356090,1.423667
50,0.25,1798.99,0.356252,1.408561
50,0.25,1899.84,0.346604,1.380482
50,0.25,1998.29,0.341892,1.358245
50,0.25,2109.12,0.339518,1.351102
50,0.25,2208.84,0.336448,1.348751
50,0.25,2302.16,0.331677,1.332591
50,0.25,2400.13,0.336226,1.344978
50,0.25,2498.51,0.335833,1.329766
50,0.25,2598.58,0.334626,1.333671
50,0.25,2698.40,0.335685,1.336006
50,0.25,2798.68,0.331133,1.327699
50,0.25,2905.22,0.340820,1.363851
50,0.25,2998.39,0.339456,1.351687
50,0.25,3098.36,0.341092,1.337753
50,0.25,3206.07,0.343372,1.347458
50,0.25,3298.86,0.339903,1.336465
50,0.25,3399.37,0.343654,1.339685
50,0.25,3499.31,0.338607,1.329847
50,0.25,3605.56,0.336508,1.315944
50,0.25,3698.66,0.334533,1.317703
50,0.25,3801.01,0.331053,1.312130
50,0.25,3902.45,0.329723,1.312987
50,0.25,4007.61,0.324501,1.301774
50,0.25,4100.65,0.321934,1.292986
50,0.25,4203.22,0.319669,1.283321
50,0.25,4299.43,0.320262,1.290482
50,0.25,4403.50,0.320871,1.290371
50,0.25,4499.54,0.319289,1.288480
50,0.25,4598.50,0.324778,1.300950
50,0.25,4703.15,0.324085,1.298312
50,0.25,4798.57,0.323952,1.286842
50,0.25,4898.90,0.323361,1.286852
50,0.25,5006.99,0.332502,1.319202
50,0.25,5099.47,0.334249,1.321310
50,0.25,5201.08,0.335214,1.315829
50,0.25,5301.75,0.336057,1.322713
50,0.25,5413.97,0.334970,1.324702
50,0.25,5499.65,0.334154,1.321159
50,0.25,5603.24,0.333689,1.319506
50,0.25,5698.96,0.330084,1.311809
50,0.25,5798.79,0.333545,1.319345
50,0.25,5899.46,0.333636,1.317449
50,0.25,5998.36,0.340097,1.342121
50,0.25,6104.54,0.342697,1.344478
50,0.25,6198.35,0.343821,1.347959
50,0.25,6307.88,0.349038,1.364121
50,0.25,6398.90,0.347205,1.358856
50,0.25,6506.13,0.344400,1.358006
50,0.25,6604.70,0.345660,1.366235
50,0.25,6704.54,0.342484,1.361921
50,0.25,6798.32,0.343452,1.366235
50,0.25,6898.59,0.343733,1.366728
50,0.25,6998.21,0.343894,1.368186
50,0.25,7099.69,0.341818,1.362607
50,0.25,7198.69,0.343199,1.366475
50,0.25,7304.67,0.339959,1.361452
50,0.25,7401.42,0.340098,1.358449
50,0.25,7498.40,0.340473,1.357980
50,0.25,7598.89,0.339345,1.359328
50,0.25,7699.16,0.341234,1.366206
50,0.25,7798.63,0.343209,1.366988
50,0.25,7912.19,0.341147,1.358440
50,0.25,7998.34,0.340718,1.354463
50,0.25,8105.81,0.339917,1.351962
50,0.25,8204.18,0.340806,1.357956
50,0.25,8300.44,0.338791,1.350029
50,0.25,8400.19,0.342044,1.357861
50,0.25,8501.36,0.342731,1.357094
50,0.25,8600.38,0.344037,1.361015
50,0.25,8698.19,0.342196,1.357886
50,0.25,8806.94,0.341146,1.355801
50,0.25,8898.37,0.341504,1.354807
50,0.25,9003.63,0.340121,1.349636
50,0.50,98.84,0.518316,0.985165
50,0.50,198.91,0.876274,1.760578
50,0.50,299.34,0.931815,2.036009
50,0.50,399.04,0.858621,1.852000
50,0.50,498.61,0.834848,1.786556
50,0.50,608.26,0.819222,1.748418
50,0.50,701.21,0.807331,1.705152
50,0.50,800.11,0.879516,1.827824
50,0.50,901.05,0.885169,1.854847
50,0.50,999.78,0.860259,1.826048
50,0.50,1106.38,0.832053,1.743490
50,0.50,1201.28,0.836462,1.726505
50,0.50,1298.70,0.822306,1.684434
50,0.50,1400.42,0.886602,1.809934
50,0.50,1498.63,0.876290,1.801424
50,0.50,1602.37,0.851180,1.750838
50,0.50,1699.97,0.838041,1.733142
50,0.50,1801.49,0.830319,1.727265
50,0.50,1898.55,0.816710,1.700179
50,0.50,1999.01,0.813665,1.682032
50,0.50,2099.12,0.886472,1.810129
50,0.50,2199.50,0.900279,1.826722
50,0.50,2300.03,0.903775,1.837940
50,0.50,2399.24,0.892188,1.824870
50,0.50,2498.58,0.878267,1.794290
50,0.50,2599.56,0.874519,1.790051
50,0.50,2699.79,0.892319,1.816802
50,0.50,2802.62,0.877818,1.795760
50,0.50,2898.65,0.873658,1.805009
50,0.50,2998.75,0.884695,1.835971
50,0.50,3099.38,0.887453,1.844770
50,0.50,3199.10,0.879723,1.828671
50,0.50,3298.58,0.967194,1.986533
50,0.50,3398.73,0.972324,1.997982
50,0.50,3499.37,0.979044,1.994199
50,0.50,3598.83,0.971992,1.976289
50,0.50,3699.49,0.967041,1.968937
50,0.50,3798.96,1.002973,2.025654
50,0.50,3898.91,0.993013,2.014397
50,0.50,3998.73,1.007362,2.038547
50,0.50,4099.17,1.001611,2.020556
50,0.50,4206.71,1.024453,2.064963
50,0.50,4300.56,1.021087,2.049114
50,0.50,4399.49,1.020868,2.051756
50,0.50,4505.21,1.018787,2.050870
50,0.50,4601.69,1.016030,2.051538
50,0.50,4699.20,1.013358,2.047280
50,0.50,4799.17,1.011371,2.044540
50,0.50,4899.61,1.002602,2.030741
50,0.50,5000.28,0.997322,2.018981
50,0.50,5098.59,0.986434,2.004552
50,0.50,5198.58,0.983557,2.001997
50,0.50,5308.10,0.977840,1.987165
50,0.50,5402.10,0.975659,1.989659
50,0.50,5498.79,0.976970,1.989684
50,0.50,5599.43,0.988747,2.011780
50,0.50,5699.38,0.995328,2.018053
50,0.50,5798.76,0.993675,2.013306
50,0.50,5901.86,0.992499,2.008777
50,0.50,5999.31,0.991913,2.003634
50,0.50,6098.62,0.993675,2.001338
50,0.50,6198.60,1.002424,2.018065
50,0.50,6300.50,1.011906,2.029125
50,0.50,6399.54,1.013781,2.026782
50,0.50,6498.56,1.055738,2.100024
50,0.50,6598.62,1.058291,2.103392
50,0.50,6699.60,1.053403,2.101035
50,0.50,6800.94,1.046819,2.088400
50,0.50,6898.75,1.046032,2.083232
50,0.50,6999.45,1.049983,2.087277
50,0.50,7100.10,1.049562,2.087978
50,0.50,7199.29,1.049573,2.091965
50,0.50,7305.75,1.047517,2.091526
50,0.50,7399.26,1.047537,2.088655
50,0.50,7499.44,1.042522,2.082667
50,0.50,7599.25,1.064700,2.118596
50,0.50,7698.75,1.064714,2.112076
50,0.50,7798.70,1.061883,2.112577
50,0.50,7898.75,1.064916,2.119833
50,0.50,7999.05,1.061014,2.110696
50,0.50,8098.76,1.055879,2.100541
50,0.50,8202.92,1.063410,2.109569
50,0.50,8299.28,1.063479,2.104963
50,0.50,8398.90,1.087874,2.144823
50,0.50,8499.51,1.106356,2.178245
50,0.50,8599.11,1.107867,2.182513
50,0.50,8698.82,1.108065,2.176797
50,0.50,8800.22,1.119353,2.201242
50,0.50,8899.54,1.119122,2.195210
50,0.50,8998.94,1.114736,2.187883
50,0.75,99.77,1.631753,2.325822
50,0.75,199.76,1.448275,2.009122
50,0.75,300.37,1.976662,2.723493
50,0.75,403.19,1.767009,2.406875
50,0.75,500.26,1.788209,2.398324
50,0.75,601.27,1.823497,2.480582
50,0.75,699.76,1.833445,2.545594
50,0.75,799.98,1.732130,2.431011
50,0.75,899.89,1.901862,2.665831
50,0.75,1000.22,1.816969,2.541784
50,0.75,1099.91,2.269735,3.144210
50,0.75,1200.01,2.433365,3.348697
50,0.75,1300.25,2.355368,3.251140
50,0.75,1401.28,2.319168,3.211277
50,0.75,1499.88,2.351835,3.239186
50,0.75,1600.45,2.388251,3.297911
50,0.75,1700.03,2.516232,3.494827
50,0.75,1799.87,2.526128,3.489409
50,0.75,1900.15,2.534269,3.489484
50,0.75,2000.08,2.523598,3.473778
50,0.75,2099.87,2.513334,3.431513
50,0.75,2200.74,2.456071,3.374009
50,0.75,2300.10,2.455871,3.368371
